Guatemala,,,,,,,,,,,,,,,,,,,458965.00,,,,,,,,,,,,,,,,,,,,595000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.00,,,,,,,,,,,,,,,,,,,,1080000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377544.00,1391319.00,1406154.00,1420990.00,1435825.00,1450660.00,1465495.00,1480330.00,1496225.00,1511060.00,1526954.00,1542849.00,1557684.00,1574639.00,1590533.00,1607488.00,1624442.00,1641397.00,1658351.00,1675305.00,1692260.00,1710274.00,1728288.00,1746302.00,1764316.00,1782330.00,1800344.00,1819418.00,1838491.00,1857565.00,1876639.00,1917965.00,1970947.00,2023930.00,2055719.00,2098105.00,2140491.00,2193474.00,2235860.00,2278246.00,2331228.00,2384211.00,2437193.00,2479579.00,2532562.00,2585544.00,2649123.00,2723298.00,2797474.00,2882246.00,3146073.00,3239086.00,3333591.00,3429673.00,3527441.00,3627032.00,3728613.00,3832377.00,3938540.00,4047330.00,4158956.00,4273585.00,4391307.00,4512133.00,4636016.00,4762956.00,4892812.00,5025681.00,5162058.00,5302604.00,5447687.00,5597742.00,5752386.00,5910205.00,6069254.00,6228224.00,6386403.00,6544422.00,6703955.00,6867413.00,7036484.00,7211938.00,7393131.00,7578625.00,7766291.00,7954682.00,8143365.00,8333124.00,8525211.00,8721429.00,8923131.00,9131088.00,9345130.00,9564571.00,9788284.00,10015675.00,10246429.00,10481515.00,10723154.00,10974314.00,11237101.00,11512637.00,11800351.00,12098576.00,12404764.00,12717154.00,13034904.00,13358842.00,13690846.00,14033623.00,14388929.00,14757316.00,15137569.00,15527502.00
Guernsey,,,,,,,,,,,,,,,,,,,19488.00,,,,,,,,,,,,,,,,,,,,19488.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45347.00,45537.00,45725.00,45898.00,46038.00,46161.00,46277.00,46400.00,46546.00,46723.00,46926.00,47211.00,47859.00,48575.00,49329.00,50077.00,50782.00,51468.00,52099.00,52697.00,53287.00,53759.00,53818.00,53827.00,53792.00,53721.00,53630.00,53555.00,53485.00,53422.00,53360.00,53415.00,53846.00,54280.00,54718.00,55159.00,58440.00,59441.00,60484.00,61544.00,62623.00,61289.00,61675.00,62037.00,62367.00,62668.00,62951.00,63243.00,63527.00,63806.00,64080.00,64342.00,64587.00,64818.00,65031.00,65228.00,65409.00,65573.00,65726.00,,,,,
Guinea,,,,,,,,,,,,,,,,,,,983959.00,,,,,,,,,,,,,,,,,,,,983959.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093652.00,3139830.00,3181059.00,3220178.00,3259387.00,3300253.00,3343673.00,3389911.00,3438669.00,3489211.00,3540756.00,3592879.00,3645873.00,3700897.00,3759549.00,3822583.00,3890947.00,3963201.00,4034827.00,4099723.00,4153653.00,4195876.00,4228217.00,4252351.00,4270991.00,4286863.00,4300114.00,4312321.00,4329468.00,4359115.00,4406831.00,4477191.00,4569938.00,4679999.00,4799450.00,4923603.00,5045781.00,5170120.00,5315182.00,5506436.00,5759374.00,6083795.00,6466435.00,6871525.00,7249558.00,7565235.00,7805735.00,7982155.00,8112650.00,8226138.00,8344486.00,8472339.00,8604936.00,8743954.00,8889321.00,9041448.00,9201941.00,9373619.00,9559110.00,9761217.00,9981590.00,10221808.00,10480710.00,10753680.00
Guinea-Bissau,,,,,,,,,,,,,,,,,,,218167.00,,,,,,,,,,,,,,,,,,,,218167.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518171.00,527433.00,537445.00,547552.00,557230.00,566087.00,573864.00,580436.00,585792.00,590029.00,593289.00,595705.00,597352.00,598224.00,598294.00,597695.00,596340.00,594699.00,594145.00,596459.00,602916.00,613847.00,628890.00,647703.00,669656.00,694113.00,721220.00,750655.00,780721.00,809221.00,834611.00,856143.00,874270.00,890152.00,905580.00,921889.00,939371.00,957688.00,976802.00,996520.00,1016695.00,1037431.00,1058839.00,1080767.00,1103003.00,1125392.00,1147908.00,1170619.00,1193585.00,1216902.00,1240655.00,1264855.00,1289526.00,1314795.00,1340814.00,1367695.00,1395492.00,1424191.00,1453757.00,1484120.00,1515224.00,1547061.00,1579632.00,1612913.00
Guyana,,,,,,,,,,,,,,,,,,,166034.00,,,,,,,,,,,,,,,,,,,,166034.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406562.00,423477.00,439117.00,454032.00,468658.00,483310.00,498187.00,513371.00,528838.00,544484.00,560184.00,575863.00,591554.00,607423.00,623694.00,640447.00,657885.00,675725.00,692968.00,708276.00,720738.00,729796.00,735823.00,739970.00,743915.00,748809.00,755174.00,762481.00,769570.00,774748.00,776856.00,775589.00,771521.00,765434.00,758499.00,751636.00,745015.00,738589.00,732806.00,728147.00,724931.00,723448.00,723615.00,724909.00,726552.00,727979.00,728990.00,729743.00,730458.00,731496.00,733101.00,735327.00,738011.00,740925.00,743743.00,746235.00,748321.00,750068.00,751578.00,753013.00,754493.00,756040.00,757623.00,759262.00
Haiti,,,,,,,,,,,,,,,,,,,723000.00,,,,,,,,,,,,,,,,,,,,723000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938000.00,,,,,,,,,,,,,,,,,,,,1150000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560000.00,1583000.00,1607000.00,1631000.00,1655000.00,1680000.00,1705000.00,1730000.00,1756000.00,1782000.00,1809000.00,1836000.00,1863000.00,1891000.00,1923000.00,1955000.00,1988000.00,2021000.00,2055000.00,2089000.00,2124000.00,2152000.00,2181000.00,2209000.00,2239000.00,2268000.00,2298000.00,2328000.00,2359000.00,2390000.00,2422000.00,2453000.00,2485000.00,2517000.00,2549000.00,2582000.00,2615000.00,2648000.00,2682000.00,2716000.00,2751000.00,2786000.00,2820000.00,2856000.00,2892000.00,2928000.00,2961000.00,2994000.00,3028000.00,3062000.00,3221277.00,3275552.00,3331968.00,3390630.00,3451618.00,3514984.00,3580755.00,3648930.00,3719485.00,3792367.00,3867502.00,3944791.00,4024114.00,4105331.00,4188276.00,4272760.00,4359031.00,4446944.00,4535485.00,4623315.00,4709644.00,4794158.00,4877645.00,4961817.00,5049035.00,5141143.00,5238431.00,5340812.00,5449236.00,5564724.00,5687812.00,5819084.00,5957920.00,6102119.00,6248634.00,6395193.00,6540928.00,6686182.00,6831374.00,6977397.00,7124877.00,7273530.00,7422881.00,7573160.00,7724690.00,7877569.00,8031903.00,8187204.00,8342233.00,8495358.00,8645371.00,8791931.00,8935252.00,9075399.00,9212634.00,9347262.00,9479136.00,9608453.00,9736332.00,9864241.00,9993247.00,10123787.00,10255644.00,10388424.00
Holy See,,,,,,,,,,,,,,,,,,,905.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.00,887.00,884.00,889.00,897.00,905.00,910.00,912.00,911.00,908.00,906.00,904.00,901.00,896.00,881.00,855.00,817.00,767.00,715.00,672.00,648.00,644.00,660.00,685.00,711.00,729.00,737.00,737.00,733.00,728.00,726.00,728.00,731.00,736.00,742.00,747.00,752.00,757.00,762.00,766.00,770.00,772.00,773.00,774.00,776.00,781.00,791.00,804.00,814.00,809.00,787.00,742.00,678.00,607.00,541.00,492.00,462.00,450.00,450.00,455.00,458.00,459.00,460.00,460.00
Honduras,,,,,,,,,,96000.00,,,,,,,,,126118.00,130000.00,,,,,,,,,,,,,,,,,,,135000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000.00,,,,,,,,,,,,,,,,,,,,404000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.00,511000.00,522000.00,533000.00,545000.00,556000.00,568000.00,581000.00,593000.00,606000.00,619000.00,632000.00,646000.00,660000.00,668000.00,677000.00,685000.00,694000.00,702000.00,711000.00,720000.00,740000.00,770000.00,800000.00,820000.00,850000.00,880000.00,890000.00,910000.00,930000.00,950000.00,970000.00,990000.00,1010000.00,1020000.00,1040000.00,1060000.00,1080000.00,1100000.00,1120000.00,1150000.00,1170000.00,1200000.00,1210000.00,1240000.00,1260000.00,1290000.00,1320000.00,1350000.00,1390000.00,1487235.00,1524916.00,1568190.00,1615241.00,1664744.00,1715862.00,1768277.00,1822159.00,1878095.00,1936957.00,1999530.00,2066098.00,2136100.00,2207969.00,2279568.00,2349455.00,2417101.00,2483231.00,2549206.00,2617017.00,2688208.00,2763122.00,2841609.00,2924118.00,3011047.00,3102649.00,3199231.00,3300735.00,3406539.00,3515736.00,3627640.00,3741932.00,3858691.00,3978080.00,4100422.00,4225870.00,4354245.00,4485151.00,4618245.00,4753109.00,4889311.00,5026843.00,5165380.00,5303798.00,5440691.00,5575099.00,5706605.00,5835607.00,5963008.00,6090164.00,6218151.00,6347272.00,6477525.00,6609337.00,6743128.00,6879243.00,7017769.00,7158819.00,7302742.00,7449923.00,7600524.00,7754687.00,7912032.00,8071522.00
"Hong Kong, China",,,,,,,,,,,,,,,,,,,20000.00,,,,,,,,,,,,,,,,,,,,20000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000.00,,,,,,,,,,,,,,,,,,,,123000.00,,,,,,,,,,,,,,,,,,,,214000.00,,,,,,,,,,306000.00,,,,,,,,,,,,,487000.00,507000.00,528000.00,550000.00,573000.00,597000.00,622000.00,648000.00,625000.00,638000.00,668000.00,696000.00,725000.00,710000.00,725000.00,753000.00,785000.00,821000.00,840000.00,901000.00,923000.00,944000.00,966000.00,988000.00,1282000.00,1479000.00,1750000.00,1786000.00,1639000.00,,,,,1550000.00,1750000.00,1800000.00,1857000.00,1973998.00,2036119.00,2133544.00,2249255.00,2370729.00,2489955.00,2603651.00,2713041.00,2823161.00,2941712.00,3075605.00,3227278.00,3391480.00,3553881.00,3694996.00,3801680.00,3868368.00,3901531.00,3914978.00,3928817.00,3958092.00,4005661.00,4068311.00,4147503.00,4243420.00,4355208.00,4485716.00,4633225.00,4786467.00,4930176.00,5053554.00,5151920.00,5228670.00,5291060.00,5350313.00,5414630.00,5486801.00,5564427.00,5644480.00,5721987.00,5793857.00,5857068.00,5914114.00,5973754.00,6048024.00,6144316.00,6268283.00,6414109.00,6563860.00,6692636.00,6783317.00,6828869.00,6836766.00,6822233.00,6807752.00,6809859.00,6832989.00,6872780.00,6926368.00,6987976.00,7053189.00,7122187.00,7196450.00,7274125.00
Hungary,1500000.00,,,,,,,,,,,,,,,,,,3499771.00,,,,,,,,,,,,,,,,,,,,4146000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161000.00,,,,,,,,,,,,,,,,,,,,5917000.00,,,,,,,,,,,,,,,,,,,,6622000.00,,,,,,,,,,7127000.00,,,,,,,,,,7644000.00,,,7840000.00,,,,,,,7950000.00,8029000.00,8103000.00,8173000.00,8232000.00,8299000.00,8383000.00,8454000.00,8520000.00,8583000.00,8649000.00,8723000.00,8785000.00,8848000.00,8919000.00,8985000.00,9046000.00,9107000.00,9167000.00,9227000.00,9287000.00,9344000.00,9396000.00,9442000.00,9497000.00,9024000.00,9042000.00,9079000.00,9158000.00,9250000.00,9337723.00,9478369.00,9594893.00,9689536.00,9764807.00,9823485.00,9868650.00,9903650.00,9932015.00,9957295.00,9982612.00,10010165.00,10040803.00,10073845.00,10107595.00,10140871.00,10173802.00,10207293.00,10241753.00,10277698.00,10315420.00,10354275.00,10393745.00,10434264.00,10476458.00,10520246.00,10566645.00,10614041.00,10656575.00,10686489.00,10698534.00,10690574.00,10665068.00,10627145.00,10584347.00,10542504.00,10502732.00,10464389.00,10429422.00,10399695.00,10376320.00,10360831.00,10352695.00,10348284.00,10342427.00,10331403.00,10313993.00,10291342.00,10264982.00,10237422.00,10210545.00,10184663.00,10159273.00,10134513.00,10110393.00,10086936.00,10064274.00,10042572.00,10021886.00,10002247.00,9983645.00,9966116.00,9949589.00,9933795.00
Iceland,,,,,,,,,,,,,,,,,,,61428.00,,,,,,,,,,,,,,,,,,,,61428.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142998.00,145288.00,148044.00,151148.00,154496.00,158002.00,161597.00,165227.00,168853.00,172450.00,175998.00,179476.00,182853.00,186092.00,189148.00,192000.00,194608.00,196994.00,199273.00,201606.00,204101.00,206821.00,209722.00,212673.00,215485.00,218031.00,220260.00,222238.00,224096.00,226025.00,228160.00,230543.00,233131.00,235861.00,238641.00,241398.00,244124.00,246837.00,249526.00,252179.00,254793.00,257359.00,259881.00,262386.00,264909.00,267478.00,270119.00,272836.00,275608.00,278403.00,281210.00,283992.00,286783.00,289724.00,293004.00,296743.00,301010.00,305721.00,310666.00,315543.00,320136.00,324366.00,328290.00,331996.00
India,138433412.00,,,,,,,,,,,,,,,,,,168574895.00,,,,,,,,,,,,,,,,,,,,175349000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212189000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251906000.00,,,,,,,,,,,,,,,,275861000.00,,,,,,,,,,,,321565000.00,,,,,340857000.00,346000000.00,350000000.00,355000000.00,371856500.00,378201181.00,384822769.00,391724533.00,398908212.00,406374020.00,414120476.00,422144572.00,430442283.00,439009418.00,447844159.00,456949783.00,466337036.00,476025147.00,486038945.00,496400381.00,507115411.00,518192403.00,529658233.00,541544619.00,553873890.00,566651479.00,579871075.00,593526633.00,607606569.00,622096682.00,636992593.00,652279308.00,667917437.00,683857312.00,700058589.00,716493309.00,733151769.00,750033539.00,767146806.00,784490842.00,802051806.00,819800055.00,837699675.00,855707358.00,873785449.00,891910180.00,910064576.00,928226051.00,946373316.00,964486155.00,982553253.00,1000558144.00,1018471141.00,1036258683.00,1053898107.00,1071374264.00,1088694080.00,1105885689.00,1122991192.00,1140042863.00,1157038539.00,1173971629.00,1190863679.00,1207740408.00,1224614327.00,1241491960.00,1258350971.00,1275137828.00
Indonesia,12402980.00,,,,,,,,,,,,,,,,,,16108545.00,,,,,,,,,,,,,,,,,,,,16973147.00,17114146.00,17256316.00,17399667.00,17544210.00,17689952.00,17836906.00,17985080.00,18134485.00,18285131.00,18437029.00,18590189.00,18744620.00,18900335.00,19057344.00,19215656.00,19375284.00,19536238.00,19698529.00,19862168.00,20027167.00,20193535.00,20361287.00,20530432.00,20700981.00,20872948.00,21046343.00,21221179.00,21397467.00,21575220.00,21754448.00,22006188.00,22260841.00,22518442.00,22779022.00,23042618.00,23309265.00,23578997.00,23851850.00,24127861.00,24407066.00,24689502.00,24975206.00,25264216.00,25556571.00,25852308.00,26151468.00,26454090.00,26760214.00,27069880.00,27383129.00,27895344.00,28460579.00,28929241.00,29314586.00,29537082.00,29723600.00,30051190.00,30330494.00,30574766.00,31126746.00,31445815.00,31617185.00,32016731.00,32344321.00,32938907.00,33518344.00,33987953.00,34411169.00,34711302.00,35579511.00,35781178.00,36250787.00,36227117.00,36718502.00,37375576.00,37811100.00,38458706.00,39117674.00,39788950.00,40471587.00,40972440.00,41478974.00,41992136.00,42511925.00,43038341.00,43545822.00,44058983.00,44579719.00,45107083.00,45641073.00,46182639.00,46731778.00,47277131.00,47829111.00,48388665.00,48953900.00,49311787.00,49549432.00,50205559.00,50864527.00,51474261.00,52092517.00,52720240.00,53355538.00,54001250.00,54655484.00,55320132.00,55993301.00,56677832.00,57371831.00,58223944.00,59079844.00,59945213.00,60827623.00,61723289.00,62634103.00,63563853.00,64505912.00,65465959.00,66441155.00,67521445.00,68618778.00,69413136.00,69650781.00,69430179.00,70187613.00,71147660.00,72229844.00,73522215.00,74837310.00,75978352.00,77258010.00,78674341.00,80223922.00,81901847.00,83701632.00,85615311.00,87633748.00,89747149.00,91946612.00,94225771.00,96582241.00,99018230.00,101538797.00,104146696.00,106839814.00,109612753.00,112461009.00,115379062.00,118361740.00,121405753.00,124507744.00,127662293.00,130863441.00,134105926.00,137382075.00,140688052.00,144026720.00,147403681.00,150820044.00,154275429.00,157758440.00,161245684.00,164706919.00,168119209.00,171472345.00,174767379.00,178006800.00,181197879.00,184345939.00,187451800.00,190512441.00,193525648.00,196488446.00,199400339.00,202257039.00,205063468.00,207839287.00,210610776.00,213395411.00,216203499.00,219026365.00,221839235.00,224606531.00,227303175.00,229918547.00,232461746.00,234951154.00,237414495.00,239870937.00,242325638.00,244769110.00,247188189.00
Iran,5000000.00,,,,,,,,,,,,,,,,,,6269721.00,,,,,,,,,,,,,,,,,,,,6560000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17414215.00,17772538.00,18153564.00,18557412.00,18984036.00,19433222.00,19904579.00,20397551.00,20911449.00,21445515.00,21999103.00,22571865.00,23163924.00,23775945.00,24408927.00,25063612.00,25743217.00,26448218.00,27173692.00,27912687.00,28662011.00,29421198.00,30197689.00,31006191.00,31866190.00,32793173.00,33788867.00,34853522.00,35998637.00,37237306.00,38576541.00,40012129.00,41533339.00,43130529.00,44790735.00,46497235.00,48257311.00,50052662.00,51810746.00,53437770.00,54870583.00,56071545.00,57067645.00,57940444.00,58808655.00,59757114.00,60815686.00,61955730.00,63133032.00,64278307.00,65342319.00,66313553.00,67212850.00,68061695.00,68893323.00,69732007.00,70582086.00,71435498.00,72289291.00,73137148.00,73973630.00,74798599.00,75611798.00,76407013.00
Iraq,1000000.00,,,,,,,,,,,,,,,,,,1076920.00,,,,,,,,,,,,,,,,,,,,1093000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5719192.00,5915805.00,6092562.00,6255685.00,6410642.00,6562134.00,6714083.00,6869646.00,7031285.00,7200857.00,7379922.00,7570069.00,7773193.00,7991619.00,8227763.00,8483109.00,8759064.00,9054873.00,9367055.00,9690613.00,10021785.00,10358219.00,10700247.00,11049889.00,11410460.00,11783644.00,12170881.00,12569201.00,12970635.00,13364514.00,13743534.00,14106693.00,14457565.00,14799456.00,15137560.00,15477228.00,15818309.00,16164205.00,16528250.00,16927393.00,17373767.00,17871623.00,18417924.00,19008018.00,19633844.00,20288226.00,20972915.00,21686777.00,22416190.00,23143629.00,23857458.00,24552000.00,25233067.00,25914982.00,26618523.00,27359461.00,28140999.00,28960581.00,29821136.00,30724614.00,31671591.00,32664942.00,33703068.00,34776205.00
Ireland,1369703.00,,,,,,,,,,,,,,,,,,4064749.00,,,,,,,,,,,,,,,,,,,,5052603.00,5123045.00,5170718.00,5219102.00,5267487.00,5316582.00,5366390.00,5416197.00,5466716.00,5517947.00,5569177.00,5621119.00,5655984.00,5690849.00,5725715.00,5760580.00,5796156.00,5831733.00,5868021.00,5904310.00,5940598.00,5976886.00,5992540.00,6006059.00,6033097.00,6045905.00,6040924.00,5838137.00,5436120.00,5162891.00,4893931.00,4634933.00,4508991.00,4410800.00,4328262.00,4279877.00,4249993.00,4211570.00,4191647.00,4171013.00,4141840.00,4118359.00,4109821.00,4068552.00,4013764.00,3981033.00,3929803.00,3904187.00,3889245.00,3877149.00,3855803.00,3840861.00,3823072.00,3791053.00,3770419.00,3756188.00,3755477.00,3761169.00,3758323.00,3746938.00,3702112.00,3661554.00,3629535.00,3574747.00,3539882.00,3514267.00,3490786.00,3455921.00,3416075.00,3384767.00,3357018.00,3329979.00,3297249.00,3278037.00,3265230.00,3244595.00,3231788.00,3223249.00,3214711.00,3203326.00,3179846.00,3164192.00,3155654.00,3143557.00,3136442.00,3130038.00,3129327.00,3122211.00,3120077.00,3121500.00,3120077.00,3117231.00,3107981.00,3092327.00,3083789.00,3043943.00,3040385.00,3040385.00,3045366.00,3096596.00,3103000.00,3096000.00,3002000.00,3014000.00,3005000.00,2985000.00,2971000.00,2957000.00,2944000.00,2937000.00,2927000.00,2933000.00,2949000.00,2962000.00,2971000.00,2971000.00,2967000.00,2948000.00,2937000.00,2934000.00,2958000.00,2993000.00,2963000.00,2946000.00,2944000.00,2952000.00,2957000.00,2974000.00,2985000.00,2981000.00,2913093.00,2920750.00,2923770.00,2921444.00,2913706.00,2901135.00,2884992.00,2867181.00,2850125.00,2836551.00,2828866.00,2828481.00,2835226.00,2847099.00,2860976.00,2874711.00,2887470.00,2900350.00,2915420.00,2935643.00,2963020.00,2997907.00,3039128.00,3085214.00,3134031.00,3183759.00,3233907.00,3284081.00,3332644.00,3377699.00,3417798.00,3452589.00,3482073.00,3505714.00,3523059.00,3534103.00,3538519.00,3537244.00,3533181.00,3530188.00,3531219.00,3537626.00,3549302.00,3565952.00,3586685.00,3610958.00,3638457.00,3669860.00,3706687.00,3750945.00,3803780.00,3865820.00,3935781.00,4010506.00,4085676.00,4158042.00,4226428.00,4291258.00,4352866.00,4412181.00,4469900.00,4525802.00,4579498.00,4631391.00
Isle of Man,,,,,,,,,,,,,,,,,,,23533.00,,,,,,,,,,,,,,,,,,,,23533.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55253.00,55265.00,54907.00,54259.00,53400.00,52411.00,51376.00,50382.00,49510.00,48843.00,48445.00,48357.00,48585.00,49094.00,49822.00,50717.00,51780.00,52999.00,54294.00,55559.00,56717.00,57717.00,58567.00,59331.00,60102.00,60945.00,61904.00,62938.00,63923.00,64684.00,65112.00,65132.00,64820.00,64407.00,64209.00,64448.00,65226.00,66450.00,67904.00,69265.00,70313.00,70963.00,71305.00,71484.00,71724.00,72183.00,72908.00,73832.00,74870.00,75892.00,76803.00,77577.00,78246.00,78840.00,79410.00,79994.00,80598.00,81203.00,81798.00,82358.00,82869.00,83327.00,83739.00,84111.00
Israel,,,,,,,,,,,,,,,,,,,209954.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209954.00,,,,,,,,,,227862.00,,,,,,,,,,,,,,,,,272230.00,275487.00,278796.00,282159.00,285577.00,289050.00,292581.00,296171.00,299820.00,303529.00,307301.00,311138.00,314897.00,318717.00,322595.00,326535.00,330540.00,334700.00,338923.00,343302.00,347747.00,352496.00,357320.00,362220.00,367198.00,372255.00,377392.00,382612.00,387914.00,393303.00,398779.00,404344.00,409998.00,415745.00,427524.00,433559.00,439694.00,445931.00,,,,417858.00,,,,455836.00,,,,,,,,,588805.00,611936.00,649925.00,689309.00,744301.00,775728.00,797281.00,816723.00,860556.00,889866.00,915868.00,940120.00,971687.00,1005926.00,1043684.00,1084877.00,,,,1257970.00,1354111.00,1451533.00,1546309.00,1635879.00,1719060.00,1796115.00,1868679.00,1939534.00,2012232.00,2089963.00,2174351.00,2264402.00,2356045.00,2443420.00,2522641.00,2591671.00,2652723.00,2711274.00,2775091.00,2849534.00,2936585.00,3033863.00,3137027.00,3239653.00,3336984.00,3428067.00,3514143.00,3595324.00,3672295.00,3745797.00,3816400.00,3884594.00,3951159.00,4017024.00,4083495.00,4149457.00,4216475.00,4291626.00,4384139.00,4499949.00,4642324.00,4807603.00,4986162.00,5164345.00,5332079.00,5486774.00,5630785.00,5765115.00,5892366.00,6014953.00,6131313.00,6241593.00,6352106.00,6471236.00,6604572.00,6755143.00,6920182.00,7092324.00,7260949.00,7418400.00,7562194.00,7694670.00,7818860.00
